Code,Name,Category Code,Unit,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6
DLP4170,LUCON SUSP(FLUCONAZOLE),C1,box,0,3,5, No Tax, exclusive, SC1,,0,,,,,
DLP4171,LUCOZADE L/S,C1,box,0,11,5, No Tax, exclusive, SC1,,0,,,,,
DLP4172,LUEX ADULT CHESTY,C1,box,0,11,5, No Tax, exclusive, SC1,,3,,,,,
DLP4173,LUEX ADULT DRY COUGH,C1,box,0,11,5, No Tax, exclusive, SC1,,2,,,,,
DLP4174,LUEX BABY CHESTY COUGH,C1,box,0,11,5, No Tax, exclusive, SC1,,2,,,,,
DLP4175,LUEX CHILD CHESTY COUGH,C1,box,0,11,5, No Tax, exclusive, SC1,,1,,,,,
DLP4176,LUEX CHILD DRY COUGH,C1,box,0,11,5, No Tax, exclusive, SC1,,4,,,,,
DLP4177,LUEX NIGHT TIME COUGH,C1,box,0,11,5, No Tax, exclusive, SC1,,1,,,,,
DLP4178,LUFANT SUSP,C1,box,0,10,5, No Tax, exclusive, SC1,,0,,,,,
DLP4179,LUFART -D  SUSPENSION,C1,box,0,10,5, No Tax, exclusive, SC1,,0,,,,,
DLP4180,LUFART DS TABS,C1,box,0,15,5, No Tax, exclusive, SC1,,6,,,,,
DLP4181,LUFART SUSPENSION,C1,box,0,10,5, No Tax, exclusive, SC1,,0,,,,,
DLP4182,LYDIA POSTPIL TABS,C1,box,0,8,5, No Tax, exclusive, SC1,,19,,,,,
DLP4183,LYMPHSHAMEI CAPS,C1,box,0,6,5, No Tax, exclusive, SC1,,0,,,,,
DLP4184,LYNUX FAMILY OINTMENT,C1,box,0,24,5, No Tax, exclusive, SC1,,1,,,,,
DLP4185,M&B TABS,C1,box,0,0.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4186,M2 TONE TABLETS,C1,box,0,48,5, No Tax, exclusive, SC1,,0,,,,,
DLP4187,MAALOX SUSPENSION,C1,box,0,8.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4188,MAALOX TABLET,C1,box,0,3,5, No Tax, exclusive, SC1,,0,,,,,
DLP4189,MACRAFOLIN SYRUP,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4190,MADAM CATHERINE SYRUP,C1,box,0,2.2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4191,MAGACID FAST MELT,C1,box,0,0.6,5, No Tax, exclusive, SC1,,32,,,,,
DLP4192,MAGACID PLUS TABLET,C1,box,0,0.8,5, No Tax, exclusive, SC1,,0,,,,,
DLP4193,MAGACID SUSPENSION,C1,box,0,10,5, No Tax, exclusive, SC1,,3,,,,,
DLP4194,MAGACID SYRUP  S/S,C1,box,0,8,5, No Tax, exclusive, SC1,,0,,,,,
DLP4195,MAGACID TABLET,C1,box,0,1.5,5, No Tax, exclusive, SC1,,25,,,,,
DLP4196,MAGIC CHALK,C1,box,0,1.2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4197,MAGIK,C1,box,0,6,5, No Tax, exclusive, SC1,,0,,,,,
DLP4198,MAGNAVIT BLOOD TONIC,C1,box,0,10,5, No Tax, exclusive, SC1,,0,,,,,
DLP4199,MAGNAVIT CAPSULES,C1,box,0,9,5, No Tax, exclusive, SC1,,1,,,,,
DLP4200,MAGNESIUM TRICILICATE,C1,box,0,0.3,5, No Tax, exclusive, SC1,,0,,,,,
DLP4201,MAJOR COUGH LINTUS,C1,box,0,7,5, No Tax, exclusive, SC1,,0,,,,,
DLP4202,MAJOR EPHEDRINE NASAL DROP,C1,box,0,10,5, No Tax, exclusive, SC1,,3,,,,,
DLP4203,MAJOR FLUCLOXACILLIN SYRUP,C1,box,0,7,5, No Tax, exclusive, SC1,,4,,,,,
DLP4204,MAJOR LIVERPLEX B ADULT,C1,box,0,10,5, No Tax, exclusive, SC1,,1,,,,,
DLP4205,MAJOR LIVERPLX B CHILD,C1,box,0,2.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4206,MALADAR 3S,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP4207,MALADRIN SYRUP,C1,box,0,0.7,5, No Tax, exclusive, SC1,,0,,,,,
DLP4208,MALADRIN TABLET,C1,box,0,0.3,5, No Tax, exclusive, SC1,,0,,,,,
DLP4209,MALAFAN 3S,C1,box,0,2,5, No Tax, exclusive, SC1,,11,,,,,
DLP4210,MALAFAST 3S,C1,box,0,0.6,5, No Tax, exclusive, SC1,,0,,,,,
DLP4211,MALAFAST SYRUP(SINGLE DOSE),C1,box,0,1.3,5, No Tax, exclusive, SC1,,0,,,,,
DLP4212,MALAKARE SYRUP,C1,box,0,16,5, No Tax, exclusive, SC1,,4,,,,,
DLP4213,MALAR 2 SYRUP,C1,box,0,10,5, No Tax, exclusive, SC1,,5,,,,,
DLP4214,MALAR-2 FORTE DS  TABLETS,C1,box,0,10,5, No Tax, exclusive, SC1,,13,,,,,
DLP4215,MALAR-2 TABLETS,C1,box,0,10,5, No Tax, exclusive, SC1,,4,,,,,
DLP4216,MALAREX STRIP,C1,box,0,0.3,5, No Tax, exclusive, SC1,,0,,,,,
DLP4217,MALAREX SYRUP,C1,box,0,0.75,5, No Tax, exclusive, SC1,,0,,,,,
DLP4218,MALARIA TEST KIT,C1,box,0,6,5, No Tax, exclusive, SC1,,0,,,,,
DLP4219,MALARID 3S,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP4220,MALASATE JUNIOR,C1,box,0,2.8,5, No Tax, exclusive, SC1,,0,,,,,
DLP4221,MALIN ADULT,C1,box,0,6,5, No Tax, exclusive, SC1,,6,,,,,
DLP4222,MALIN BABY,C1,box,0,6,5, No Tax, exclusive, SC1,,4,,,,,
DLP4223,MALIN JUNIOR,C1,box,0,6,5, No Tax, exclusive, SC1,,5,,,,,
DLP4224,MALIN LOZENGES,C1,box,0,2,5, No Tax, exclusive, SC1,,10,,,,,
DLP4225,MALOSTAT ANTIMALARIAL,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP4226,MAME DAGOMBA,C1,box,0,4,5, No Tax, exclusive, SC1,,3,,,,,
DLP4227,MAN&WOMAN CREAM,C1,box,0,1.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4228,MANADOL NASAK DROPS,C1,box,0,7,5, No Tax, exclusive, SC1,,0,,,,,
DLP4229,MANDANOL CHILD NASAL DROP,C1,box,0,7,5, No Tax, exclusive, SC1,,0,,,,,
DLP4230,MANIX HERBAL CAPSULES,C1,box,0,10,5, No Tax, exclusive, SC1,,0,,,,,
DLP4231,MAPO KOO BITTERS,C1,box,0,10,5, No Tax, exclusive, SC1,,2,,,,,
DLP4232,MAPO KOO CAPS,C1,box,0,11,5, No Tax, exclusive, SC1,,0,,,,,
DLP4233,MARK 2 INHALER,C1,box,0,5,5, No Tax, exclusive, SC1,,6,,,,,
DLP4234,MARTINS SALT,C1,box,0,0.6,5, No Tax, exclusive, SC1,,26,,,,,
DLP4235,MASADA SYRUP,C1,box,0,9,5, No Tax, exclusive, SC1,,4,,,,,
DLP4236,MASTA TEA BAG,C1,box,0,16,5, No Tax, exclusive, SC1,,4,,,,,
DLP4237,MAXIDEX EYE DROP,C1,box,0,6,5, No Tax, exclusive, SC1,,0,,,,,
DLP4238,MAXIDEX EYE OINTMENT,C1,box,0,6,5, No Tax, exclusive, SC1,,0,,,,,
DLP4239,MAXIGRIP SYRUP,C1,box,0,1.2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4240,MAXIGRIP TABLET,C1,box,0,0.4,5, No Tax, exclusive, SC1,,0,,,,,
DLP4241,MAXIRON SYRUP,C1,box,0,1.6,5, No Tax, exclusive, SC1,,0,,,,,
DLP4242,MAXISPORIN EYE DROPS,C1,box,0,18,5, No Tax, exclusive, SC1,,0,,,,,
DLP4243,MAXITORL EYE DROPS,C1,box,0,25,5, No Tax, exclusive, SC1,,2,,,,,
DLP4244,MAXLEX-MF SUSPENSION,C1,box,0,4,5, No Tax, exclusive, SC1,,0,,,,,
DLP4245,MAXMOX 500MG CAPS,C1,box,0,5,5, No Tax, exclusive, SC1,,11,,,,,
DLP4246,MAYFER CAPSULES,C1,box,0,9,5, No Tax, exclusive, SC1,,0,,,,,
DLP4247,MAYFER SYRUP,C1,box,0,10,5, No Tax, exclusive, SC1,,2,,,,,
DLP4248,MB FORTE SYRUP,C1,box,0,10,5, No Tax, exclusive, SC1,,0,,,,,
DLP4249,MEDICAL ICE COOL CREAM,C1,box,0,6,5, No Tax, exclusive, SC1,,2,,,,,
DLP4250,MEDICATED OIL,C1,box,0,0.3,5, No Tax, exclusive, SC1,,0,,,,,
DLP4251,MEDICATED PLASTER(7)S,C1,box,0,0.6,5, No Tax, exclusive, SC1,,0,,,,,
DLP4252,MEDICATED SNUFF CAN(ORIGINAL),C1,box,0,9,5, No Tax, exclusive, SC1,,0,,,,,
DLP4253,MEDICATED SNUFF SACHET,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP4254,MEDICUFF LOZENGES,C1,box,0,0.2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4255,MEDICUFF SYRUP,C1,box,0,1.6,5, No Tax, exclusive, SC1,,0,,,,,
DLP4256,MEDI-KEEL A LOZENGES,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP4257,MEDISOFT REPELENT,C1,box,0,5,5, No Tax, exclusive, SC1,,1,,,,,
DLP4258,MEDVITE DROPS,C1,box,0,15,5, No Tax, exclusive, SC1,,1,,,,,
DLP4259,MEDVITE OMEGA-3 CAPS,C1,box,0,25,5, No Tax, exclusive, SC1,,0,,,,,
DLP4260,MEDVITE SYRUP,C1,box,0,25,5, No Tax, exclusive, SC1,,0,,,,,
DLP4261,MEFART SUSPENSION,C1,box,0,10,5, No Tax, exclusive, SC1,,5,,,,,
DLP4262,MELTUS ADULT DRY/CONGESTION,C1,box,0,6.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4263,MELTUS FAMILY COUGH,C1,box,0,8,5, No Tax, exclusive, SC1,,0,,,,,
DLP4264,MELTUS JUNIOR COUGH,C1,box,0,5.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4265,MENOPACE CAPS[INDIA],C1,box,0,28,5, No Tax, exclusive, SC1,,0,,,,,
DLP4266,MENOPACE CAPS[UK],C1,box,0,36,5, No Tax, exclusive, SC1,,0,,,,,
DLP4267,MENSTAK,C1,box,0,1.5,5, No Tax, exclusive, SC1,,2,,,,,
DLP4268,MENSTROPAIN TABLET,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4269,MENTAT TABS,C1,box,0,24,5, No Tax, exclusive, SC1,,1,,,,,
DLP4270,MENTHODEX LOZENGES,C1,box,0,10,5, No Tax, exclusive, SC1,,0,,,,,
DLP4271,MENTHODEX SYRUP L/S,C1,box,0,23,5, No Tax, exclusive, SC1,,3,,,,,
DLP4272,MENTHODEX SYRUP S/S,C1,box,0,16,5, No Tax, exclusive, SC1,,4,,,,,
DLP4273,MENTHOX ADULT COUGH MIXTURE,C1,box,0,7,5, No Tax, exclusive, SC1,,1,,,,,
DLP4274,MENTHOX CHILD COUGH,C1,box,0,6,5, No Tax, exclusive, SC1,,4,,,,,
DLP4275,MENTHOX LOZENGES,C1,box,0,0.6,5, No Tax, exclusive, SC1,,20,,,,,
DLP4276,MENTOL COUGH MIXTURE S/S,C1,box,0,2.2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4277,MERCUROCROME PAINT,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4278,MERCY CREAM TUBE,C1,box,0,3,5, No Tax, exclusive, SC1,,6,,,,,
DLP4279,MERCY SOAP,C1,box,0,3,5, No Tax, exclusive, SC1,,4,,,,,
DLP4280,MERICOF ADULT,C1,box,0,1.8,5, No Tax, exclusive, SC1,,0,,,,,
DLP4281,MERICOF PAEDIATRIC,C1,box,0,1.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4282,MERIVITA CAPS,C1,box,0,2,5, No Tax, exclusive, SC1,,20,,,,,
DLP4283,MERIVITA SYRUP,C1,box,0,10,5, No Tax, exclusive, SC1,,2,,,,,
DLP4284,MESPAIN TABLET,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP4285,MESTAN TABLETS(MEFENAMIC ACID),C1,box,0,0.6,5, No Tax, exclusive, SC1,,0,,,,,
DLP4286,METAGYL400MG,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4287,METASOL MEDICATED SOAP,C1,box,0,1.1,5, No Tax, exclusive, SC1,,0,,,,,
DLP4288,METATONE TONIC,C1,box,0,22,5, No Tax, exclusive, SC1,,0,,,,,
DLP4289,METAZOL TABLRT(METRONIDAZOL),C1,box,0,0.3,5, No Tax, exclusive, SC1,,0,,,,,
DLP4290,METFORMIN DENK 500MG,C1,box,0,6,5, No Tax, exclusive, SC1,,4,,,,,
DLP4291,METHYL -SALICILIC OINTMENT,C1,box,0,2.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4292,METHYLATED SPIRIT,C1,box,0,2,5, No Tax, exclusive, SC1,,9,,,,,
DLP4293,METHYLATED SPIRIT 100MLS,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP4294,METROFORTE TABLET,C1,box,0,8,5, No Tax, exclusive, SC1,,0,,,,,
DLP4295,METROFORT-F SUSPENSION,C1,box,0,10,5, No Tax, exclusive, SC1,,0,,,,,
DLP4296,METROGR-F SUSP,C1,box,0,10,5, No Tax, exclusive, SC1,,0,,,,,
DLP4297,METROLEX F TABLET,C1,box,0,10,5, No Tax, exclusive, SC1,,2,,,,,
DLP4298,METROLEX-F SUSPENSION,C1,box,0,13,5, No Tax, exclusive, SC1,,1,,,,,
DLP4299,METRONIDAZOLE INJECTION,C1,box,0,1.2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4300,METROPLUS JUNIOR,C1,box,0,3.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4301,METRO-Z  SYRUP,C1,box,0,10,5, No Tax, exclusive, SC1,,2,,,,,
DLP4302,METRO-Z TABLETS,C1,box,0,4,5, No Tax, exclusive, SC1,,5,,,,,
DLP4303,METROZONE SUSP,C1,box,0,3.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4304,MICRAFOLIN SYRUP,C1,box,0,8,5, No Tax, exclusive, SC1,,0,,,,,
DLP4305,MIGHTY P CAPS BOX,C1,box,0,11,5, No Tax, exclusive, SC1,,0,,,,,
DLP4306,MIGHTY P CAPS LOOSE,C1,box,0,0.2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4307,MIGHTY POWER BEAUTY CREAM,C1,box,0,1.2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4308,MIGHTY POWER HAIR CREAM,C1,box,0,1.3,5, No Tax, exclusive, SC1,,0,,,,,
DLP4309,MIGHTY POWER KEEP FIT LAXATIVE,C1,box,0,9,5, No Tax, exclusive, SC1,,1,,,,,
DLP4310,MIGHTY POWER L/S,C1,box,0,11,5, No Tax, exclusive, SC1,,4,,,,,
DLP4311,MIGHTY POWER S/S,C1,box,0,8,5, No Tax, exclusive, SC1,,4,,,,,
DLP4312,MIGHTY POWER SKIN RASHES,C1,box,0,1.2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4313,MIGHTY POWER X-PILE CREAM,C1,box,0,1.2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4314,MIGRANT CONDOM,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP4315,MIGTHY POWER CAPSUES[BOX],C1,box,0,4,5, No Tax, exclusive, SC1,,0,,,,,
DLP4316,MILK  OF MAGNESIA(BOX),C1,box,0,10,5, No Tax, exclusive, SC1,,0,,,,,
DLP4317,MILK OF MAGNESIA(IMPORTED),C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4318,MIM CAPS,C1,box,0,10,5, No Tax, exclusive, SC1,,1,,,,,
DLP4319,MIM DROPS,C1,box,0,9,5, No Tax, exclusive, SC1,,2,,,,,
DLP4320,MIMORANGE TONIC,C1,box,0,12,5, No Tax, exclusive, SC1,,0,,,,,
DLP4321,MINADEX TONIC L/S,C1,box,0,20,5, No Tax, exclusive, SC1,,0,,,,,
DLP4322,MINADEX TONIC S/S,C1,box,0,15,5, No Tax, exclusive, SC1,,0,,,,,
DLP4323,MINAMINO BLOOD TONIC,C1,box,0,34,5, No Tax, exclusive, SC1,,2,,,,,
DLP4324,MINAROL SYRUP,C1,box,0,9,5, No Tax, exclusive, SC1,,0,,,,,
DLP4325,MINAVITA SYRUP,C1,box,0,7,5, No Tax, exclusive, SC1,,0,,,,,
DLP4326,MIST EXPECT SED(COUGH SYRUP),C1,box,0,2.5,5, No Tax, exclusive, SC1,,4,,,,,
DLP4327,MIST FAC,C1,box,0,2.5,5, No Tax, exclusive, SC1,,3,,,,,
DLP4328,MIST KAOLIN,C1,box,0,2.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4329,MIST MAG TRICILICATE(M.M.T),C1,box,0,2.5,5, No Tax, exclusive, SC1,,3,,,,,
DLP4330,MIST POT CIT,C1,box,0,2.5,5, No Tax, exclusive, SC1,,5,,,,,
DLP4331,MIST SENACO,C1,box,0,2.5,5, No Tax, exclusive, SC1,,4,,,,,
DLP4332,MIXAGRIP COLD TAB,C1,box,0,0.6,5, No Tax, exclusive, SC1,,0,,,,,
DLP4333,MIXTAB COLD,C1,box,0,0.4,5, No Tax, exclusive, SC1,,0,,,,,
DLP4334,MODURETIC TABS,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP4335,MOMENTUM TABS(DICLOFENAC),C1,box,0,0.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4336,MOOV GEL,C1,box,0,6,5, No Tax, exclusive, SC1,,0,,,,,
DLP4337,MORINGA POWDER,C1,box,0,4,5, No Tax, exclusive, SC1,,0,,,,,
DLP4338,MOSQUITO NET DOUBLE(PERMANET),C1,box,0,14,5, No Tax, exclusive, SC1,,0,,,,,
DLP4339,Mr Q Liquid,C1,box,0,4,5, No Tax, exclusive, SC1,,8,,,,,
DLP4340,MSM SUPERMIN CAPSULES,C1,box,0,3,5, No Tax, exclusive, SC1,,0,,,,,
DLP4341,MUCODIL CHESTY COUGH,C1,box,0,12,5, No Tax, exclusive, SC1,,0,,,,,
DLP4342,MUCOLEX ADULT(EXPECTORANT),C1,box,0,12,5, No Tax, exclusive, SC1,,0,,,,,
DLP4343,MUCOLEX JUNIOR(EXPECTORANT),C1,box,0,8.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4344,MUCOTIN COUGH SYRUP (ADULT),C1,box,0,10,5, No Tax, exclusive, SC1,,2,,,,,
DLP4345,MULTI-PLUS CREAM,C1,box,0,1.7,5, No Tax, exclusive, SC1,,0,,,,,
DLP4346,MULTIVITE STRIPS,C1,box,0,0.3,5, No Tax, exclusive, SC1,,72,,,,,
DLP4347,MUSCLE HEAT RUB,C1,box,0,5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4348,MUSCLE RUBB(TUBE),C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4349,MUSCLE&JOINT GEL,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4350,MY BABY COUGH SYRUP,C1,box,0,5,5, No Tax, exclusive, SC1,,4,,,,,
DLP4351,MYCOLEX CREAM,C1,box,0,12,5, No Tax, exclusive, SC1,,2,,,,,
DLP4352,MYCOLEX POWDER,C1,box,0,5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4353,MYCOLEX-3 CREAM(TRIPLE ACTION CREAM),C1,box,0,14,5, No Tax, exclusive, SC1,,7,,,,,
DLP4354,MYCOPIROX ANTIFUNGAL CREAM,C1,box,0,5.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4355,MYCOSTAT CAPS,C1,box,0,6,5, No Tax, exclusive, SC1,,5,,,,,
DLP4356,NAKLOFEN DUO CAPSULES 75MG,C1,box,0,20,5, No Tax, exclusive, SC1,,0,,,,,
DLP4357,NALICID 500MG TABLETS,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4358,NANA AGYEI POWDER,C1,box,0,1.5,5, No Tax, exclusive, SC1,,6,,,,,
DLP4359,NAPHCON-A EYE DROP,C1,box,0,7.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4360,NAPROSYN EC(IMPORTED),C1,box,0,4.5,5, No Tax, exclusive, SC1,,10,,,,,
DLP4361,NAPROXEN TABLET 500MG,C1,box,0,0.8,5, No Tax, exclusive, SC1,,0,,,,,
DLP4362,NAS SYRUP,C1,box,0,4.8,5, No Tax, exclusive, SC1,,0,,,,,
DLP4363,NATALCARE CAPSULES,C1,box,0,1.6,5, No Tax, exclusive, SC1,,0,,,,,
DLP4364,NATURAL E CAPSULES 200MG,C1,box,0,0.6,5, No Tax, exclusive, SC1,,0,,,,,
DLP4365,NATURAL FEELING CONDOM,C1,box,0,1.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4366,NCP S/S,C1,box,0,14,5, No Tax, exclusive, SC1,,4,,,,,
DLP4367,NECLEO C.M.P FORTE CAPS,C1,box,0,70,5, No Tax, exclusive, SC1,,0,,,,,
DLP4368,NECLOBET-3 CREAM,C1,box,0,7,5, No Tax, exclusive, SC1,,2,,,,,
DLP4369,NEFLUCON CAPS,C1,box,0,7,5, No Tax, exclusive, SC1,,0,,,,,
DLP4370,NEO HYCOLEX EYE/EAR DROP,C1,box,0,16,5, No Tax, exclusive, SC1,,1,,,,,
DLP4371,NEO MEDROL LOTION,C1,box,0,38,5, No Tax, exclusive, SC1,,0,,,,,
DLP4372,NEOFERON CAPSULES,C1,box,0,16,5, No Tax, exclusive, SC1,,1,,,,,
DLP4373,NEOFERON SYRUP,C1,box,0,16,5, No Tax, exclusive, SC1,,3,,,,,
DLP4374,NEOMOXINE-P CREAM,C1,box,0,5.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4375,NEOVITA CAPSULES,C1,box,0,40,5, No Tax, exclusive, SC1,,0,,,,,
DLP4376,NEPINE SR 20MG(NIFIDEPINE),C1,box,0,2.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4377,NERVE&BONE LINIMENT(BELLS),C1,box,0,15,5, No Tax, exclusive, SC1,,3,,,,,
DLP4378,NESBEN SYRUP,C1,box,0,6,5, No Tax, exclusive, SC1,,4,,,,,
DLP4379,NESBEN TABLETS,C1,box,0,6,5, No Tax, exclusive, SC1,,0,,,,,
DLP4380,NESTRIX FORTE,C1,box,0,11,5, No Tax, exclusive, SC1,,2,,,,,
DLP4381,NEUTROSEC LIVER SYRUP,C1,box,0,5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4382,NEW PANADOL,C1,box,0,3.5,5, No Tax, exclusive, SC1,,6,,,,,
DLP4383,NEW PANADOL EXTRA,C1,box,0,3.5,5, No Tax, exclusive, SC1,,8,,,,,
DLP4384,NEWTONE CAPS,C1,box,0,3.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4385,NEXCOFER BLOOD TONIC,C1,box,0,9,5, No Tax, exclusive, SC1,,3,,,,,
DLP4386,NEXCOFER BLOOD TONIC S/S,C1,box,0,1.8,5, No Tax, exclusive, SC1,,0,,,,,
DLP4387,NEXCOFER HAEMATINIC CAPS,C1,box,0,8,5, No Tax, exclusive, SC1,,5,,,,,
DLP4388,NIFECARD XL 30MG(NIFEDIPINE),C1,box,0,10,5, No Tax, exclusive, SC1,,0,,,,,
DLP4389,NIFEDENK 10MG(NIFEDIPINE),C1,box,0,4,5, No Tax, exclusive, SC1,,0,,,,,
DLP4390,NIFEDENK 20MG(NIFEDIPINE),C1,box,0,6,5, No Tax, exclusive, SC1,,2,,,,,
DLP4391,NIFEDENK CAPSULES 10MG,C1,box,0,4,5, No Tax, exclusive, SC1,,0,,,,,
DLP4392,NIFEDOSE TABS 20MG,C1,box,0,1.5,5, No Tax, exclusive, SC1,,17,,,,,
DLP4393,NIFIN 20 R TABS,C1,box,0,1.5,5, No Tax, exclusive, SC1,,9,,,,,
DLP4394,NILOL(ATENOLOL&AMLODIPINE),C1,box,0,2.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4395,NIXODERM CREAM,C1,box,0,2.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4396,NIZORAL CREAM,C1,box,0,25,5, No Tax, exclusive, SC1,,0,,,,,
DLP4397,NIZORAL TABLET,C1,box,0,1.8,5, No Tax, exclusive, SC1,,0,,,,,
DLP4398,NO.10 SALT,C1,box,0,0.6,5, No Tax, exclusive, SC1,,6,,,,,
DLP4399,NOPANE TABLETS,C1,box,0,0.2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4400,NORTH SEA,C1,box,0,0.6,5, No Tax, exclusive, SC1,,0,,,,,
DLP4401,NORTIZ TABS,C1,box,0,12,5, No Tax, exclusive, SC1,,2,,,,,
DLP4402,NORVASC 10MG,C1,box,0,6.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4403,NORVASC 5MG,C1,box,0,1.4,5, No Tax, exclusive, SC1,,0,,,,,
DLP4404,NO-SPA TABLETS,C1,box,0,9,5, No Tax, exclusive, SC1,,9,,,,,
DLP4405,NOVACIP-500(CIPRO),C1,box,0,5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4406,NOVAFEN EXTRA  TABLETS,C1,box,0,2.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4407,NOVAFEN PLUS TABLETS,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4408,NOVOLAX STRIP,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP4409,NOWORM SUSPENSION(KINAPHARMA),C1,box,0,0.6,5, No Tax, exclusive, SC1,,0,,,,,
DLP4410,NTAAFOU NKU,C1,box,0,1.2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4411,NUCLEO C.M.P CAPS,C1,box,0,0.6,5, No Tax, exclusive, SC1,,0,,,,,
DLP4412,NUGEL O SUSP,C1,box,0,18,5, No Tax, exclusive, SC1,,4,,,,,
DLP4413,NUGEL SUSPENSION,C1,box,0,16,5, No Tax, exclusive, SC1,,4,,,,,
DLP4414,NUGEL TABLET,C1,box,0,4,5, No Tax, exclusive, SC1,,0,,,,,
DLP4415,NURIFER CAPSULES,C1,box,0,27,5, No Tax, exclusive, SC1,,2,,,,,
DLP4416,NURIFER JNR SYRUP,C1,box,0,10,5, No Tax, exclusive, SC1,,0,,,,,
DLP4417,NURSE HARVEY'S GRIPE MIXURE,C1,box,0,5.8,5, No Tax, exclusive, SC1,,0,,,,,
DLP4418,NUTRACID SYRUP,C1,box,0,9,5, No Tax, exclusive, SC1,,0,,,,,
DLP4419,NUTRACID TABLETS,C1,box,0,1.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4420,NUTRAMIN DROPS,C1,box,0,1.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4421,NYSTATIN ORAL SUSP,C1,box,0,5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4422,NYSTATIN TABLETS,C1,box,0,0.25,5, No Tax, exclusive, SC1,,0,,,,,
DLP4423,OBARIMA BA BITTERS,C1,box,0,2.3,5, No Tax, exclusive, SC1,,0,,,,,
DLP4424,OBUADUM OINT,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4425,ODOMOS L/S,C1,box,0,3.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4426,ODOMOS S/S,C1,box,0,0.6,5, No Tax, exclusive, SC1,,0,,,,,
